GUÍA DEL USUARIO: SE ANEXAN DATOS DE AVISOS DE ARRIBO DE ESPECIES PESQUERAS CAPTURADAS EN MÉXICO DEL AÑO 2014. LAS ENTIDADES FEDERATIVAS SE ORDENAN ALFABETICAMENTE. |||||||||||||||
ENTIDAD FEDERATIVA|CLAVE SITIO DE DESEMBARQUE|NOMBRE SITIO DE DESEMBARQUE|LUGAR DE CAPTURA|CLAVE LUGAR DE CAPTURA|CLAVE OFICINA|OFICINA|MES|AÑO|NOMBRE PRINCIPAL|CLAVE ESPECIE|NOMBRE ESPECIE|PESO DESEMBARCADO|PESO VIVO|VALOR|LITORAL
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|SEPTIEMBRE|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|250|275|7500|PACIFICO
BAJA CALIFORNIA|202052|PUERTO SAN CARLOS|CAMPO NUEVO|202051|202|EL ROSARIO|DICIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|1600|1600|240000|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|AGOSTO|2014|OTRAS|3671427H|VIEJA ENT. FCA.|150|150|1500|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|AGOSTO|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|100|110|3000|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|SEPTIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|690|690|10350|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|ENERO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1670|1670|25050|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|ENERO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|200|0|6000|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|MAYO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|200|0|6000|PACIFICO
BAJA CALIFORNIA|202052|PUERTO SAN CARLOS|CAMPO NUEVO|202051|202|EL ROSARIO|DICIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|1850|1850|277500|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|ENERO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2060|2060|30900|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|AGOSTO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2450|2450|36750|PACIFICO
BAJA CALIFORNIA|202052|PUERTO SAN CARLOS|CAMPO NUEVO|202051|202|EL ROSARIO|DICIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|2500|2500|375000|PACIFICO
BAJA CALIFORNIA|202052|PUERTO SAN CARLOS|CAMPO NUEVO|202051|202|EL ROSARIO|DICIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|2260|2260|339000|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|ABRIL|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|200|0|6000|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JUNIO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|250|0|7500|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|200|0|6000|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|OTRAS|3671427H|VIEJA ENT. FCA.|30|30|300|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|60|66|1800|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|SEPTIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1800|1800|27000|PACIFICO
BAJA CALIFORNIA|202052|PUERTO SAN CARLOS|CAMPO NUEVO|202051|202|EL ROSARIO|DICIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|1500|1500|225000|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1880|1880|28200|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|AGOSTO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2790|2790|41850|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|NOVIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|1650|1650|247500|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|MAYO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|200|0|6000|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|AGOSTO|2014|OTRAS|3671427H|VIEJA ENT. FCA.|900|900|9000|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|AGOSTO|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|100|110|3000|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|AGOSTO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|250|0|7500|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|SEPTIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1480|1480|22200|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|ENERO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|260|0|7800|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|850|850|12750|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|200|0|6000|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|OTRAS|3671427H|VIEJA ENT. FCA.|60|60|600|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|40|44|1200|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|SEPTIEMBRE|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|150|0|4500|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|NOVIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|1350|1350|202500|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|ENERO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|600|600|9000|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|ABRIL|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|200|0|6000|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|SEPTIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|760|760|11400|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|SEPTIEMBRE|2014|OTRAS|3671427H|VIEJA ENT. FCA.|200|200|2000|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|SEPTIEMBRE|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|300|330|9000|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JUNIO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|220|0|6600|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1530|1530|22950|PACIFICO
BAJA CALIFORNIA|202052|PUERTO SAN CARLOS|CAMPO NUEVO|202051|202|EL ROSARIO|DICIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|1750|1750|262500|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|NOVIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|1570|1570|235500|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|ENERO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1530|1530|22950|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|AGOSTO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1150|1150|17250|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|NOVIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|1050|1050|157500|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|MAYO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|200|0|6000|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|990|990|14850|PACIFICO
BAJA CALIFORNIA|202052|PUERTO SAN CARLOS|CAMPO NUEVO|202051|202|EL ROSARIO|DICIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|4300|4300|645000|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|MAYO|2014|OTRAS|6291413H|PESCADO BLANCO DE AGUA DULCE ENT. FCO.|1000|1000|7000|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|MAYO|2014|OTRAS|9991415H|OTRAS ESPECIES DE AGUA DULCE ENT. FCA.|100|100|400|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|AGOSTO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1840|1840|27600|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|AGOSTO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|200|0|6000|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|AGOSTO|2014|OTRAS|3671427H|VIEJA ENT. FCA.|150|150|1500|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|AGOSTO|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|150|165|4500|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|NOVIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|2010|2010|301500|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1280|1280|19200|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|OTRAS|0681429H|BACALAO ENT. FCO.|60|60|600|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|OTRAS|3671427H|VIEJA ENT. FCA.|200|200|2000|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|LENGUADO|3981420H|LENGUADO ENT. FCO.|60|60|1800|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|NOVIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|1530|1530|229500|PACIFICO
BAJA CALIFORNIA|202052|PUERTO SAN CARLOS|CAMPO NUEVO|202051|202|EL ROSARIO|DICIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|1900|1900|285000|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|MAYO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|210|0|6300|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1430|1430|21450|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|NOVIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|1300|1300|195000|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|ABRIL|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|130|0|3900|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JUNIO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|40|0|1200|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JUNIO|2014|OTRAS|3671427H|VIEJA ENT. FCA.|60|60|600|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JUNIO|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|40|44|1200|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|50|55|1500|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|200|0|6000|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|OTRAS|3671427H|VIEJA ENT. FCA.|100|100|1000|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|NOVIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|500|500|75000|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|MARZO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|220|0|6600|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|AGOSTO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|315|315|4725|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|FEBRERO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|140|0|4900|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1640|1640|24600|PACIFICO
BAJA CALIFORNIA|202052|PUERTO SAN CARLOS|CAMPO NUEVO|202051|202|EL ROSARIO|DICIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|3300|3300|495000|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|MAYO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|250|0|7500|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|OTRAS|3671427H|VIEJA ENT. FCA.|100|100|1000|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|LENGUADO|3981420H|LENGUADO ENT. FCO.|150|150|4500|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2140|2140|32100|PACIFICO
BAJA CALIFORNIA|202052|PUERTO SAN CARLOS|CAMPO NUEVO|202051|202|EL ROSARIO|DICIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|800|800|120000|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|MARZO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|180|0|5400|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|AGOSTO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1170|1170|17550|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|200|0|6000|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|OTRAS|3671427H|VIEJA ENT. FCA.|100|100|1000|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|100|110|3000|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|FEBRERO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|2113.4499999999998|2113.4499999999998|42269|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|AGOSTO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|2861.45|2861.45|57229|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|JUNIO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|3387.75|3387.75|67755|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|AGOSTO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|2621.1999999999998|2621.1999999999998|52424|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|NOVIEMBRE|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|1543.05|1543.05|30861|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|JUNIO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|3004.55|3004.55|60091|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|FEBRERO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|2176.1999999999998|2176.1999999999998|43524|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|FEBRERO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|1400|1400|28000|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|MAYO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|4021.15|4021.15|80423|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|DICIEMBRE|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|1449.2|1449.2|28984|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|MAYO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|4059|4059|81180|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|DICIEMBRE|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|562.1|562.1|11242|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|JULIO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|1020|1020|20400|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|AGOSTO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|2139.5500000000002|2139.5500000000002|42791|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|MAYO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|1537.8|1537.8|30756|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|JULIO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|1060|1060|21200|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|OCTUBRE|2014|ALMEJA|0241422H|ALMEJA ENT. FCA.|517.54999999999995|517.54999999999995|10351|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|ENERO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|4881.55|4881.55|97631|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|ENERO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|3522.05|3522.05|70441|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|MAYO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|1908.35|1908.35|38167|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|JULIO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|1009.8|1009.8|20196|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|AGOSTO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|2228.15|2228.15|44563|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|DICIEMBRE|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|1500.8|1500.8|30016|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|MAYO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|2250.1|2250.1|45002|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|ENERO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|2252.9|2252.9|45058|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|MAYO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|3483.7|3483.7|69674|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|FEBRERO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|5856.4|5856.4|117128|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|MAYO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|3071.3|3071.3|61426|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|MAYO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|2964.3|2964.3|59286|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|ENERO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|4716.95|4716.95|94339|PACIFICO
BAJA CALIFORNIA|207000|SAN FELIPE|CAMPO SANTA FE|207115|207|SAN FELIPE|ENERO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|900.65|900.65|18013|PACIFICO
BAJA CALIFORNIA|202146|PUERTO CANOAS|CANDELEROS|202006|202|EL ROSARIO|DICIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|158|158|15800|PACIFICO
BAJA CALIFORNIA|203038|COL. VICENTE GUERRERO|COLONIA VICENTE GUERRERO|203038|209|SAN QUINTIN|SEPTIEMBRE|2014|LENGUADO|3981420H|LENGUADO ENT. FCO.|150|150|6000|PACIFICO
BAJA CALIFORNIA|203038|COL. VICENTE GUERRERO|COLONIA VICENTE GUERRERO|203038|209|SAN QUINTIN|SEPTIEMBRE|2014|OTRAS|6291413H|PESCADO BLANCO DE AGUA DULCE ENT. FCO.|480|480|8640|PACIFICO
BAJA CALIFORNIA|202146|PUERTO CANOAS|E SARGASAL|202143|202|EL ROSARIO|NOVIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|258|258|25800|PACIFICO
BAJA CALIFORNIA|202146|PUERTO CANOAS|E SARGASAL|202143|202|EL ROSARIO|DICIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|196|196|19600|PACIFICO
BAJA CALIFORNIA|202146|PUERTO CANOAS|E SARGASAL|202143|202|EL ROSARIO|DICIEMBRE|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|41|45.1|1025|PACIFICO
