AÑO,ESTADO,MUNICIPIO,LOCALIDAD,RNP_TITULAR,RAZÓN SOCIAL,ZONA_OPERACION,RNP_EMBARCACION,EMBARCACIÓN,MATRÍCULA,PESQUERÍA,PERMISO,FECHA_INICIO,FECHA_TERMINO
2012,VERACRUZ,TUXPAN,TUXPAN,3010002933,"PESCADOS Y MARISCOS MORA, S.A. DE C.V.",LITORAL DEL GOLFO DE MEXICO Y MAR CARIBE,68890,RAUL RUBEN,3001644523-5,CAMARON DE ALTAMAR,20401013292,2012-05-23,2016-05-22
2012,VERACRUZ,TUXPAN,TUXPAN,3010002933,"PESCADOS Y MARISCOS MORA, S.A. DE C.V.",LITORAL DEL GOLFO DE MEXICO Y MAR CARIBE,76208,MAYRA CAMILA,3001644623-2,CAMARON DE ALTAMAR,22305014110,2012-05-23,2016-05-22
2012,SONORA,CAJEME,CD. OBREGON,203009089,"PESQUERA CABRALES, S.A. DE C.V.","DE ACUERDO A LO SEÑALADO EN EL ART. 2° FRACC III, 8° FRACC III Y XII DE LA LGPAS, ASI COMO EN LO ESTABLECIDO EN LA CARTA NACIONAL PESQUERA PUBLICADA EN EL D.O.F. EL 02/12/2010. EN EL AREA DE OPERACIÓN SE CIRCUNSCRIBE A LAS AGUAS DE JURISDICCIÓN FEDERAL DEL GOLFO DE CALIFORNIA, ASI MISMO SE ATENDRA A LO QUE SEÑALE EL PLAN DE MANEJO PUBLICADO POR EL INAPESCA.",46102,EL AZTECA,2602512723-1,PELAGICOS MENORES,10203079316,2012-05-23,2014-05-23
2012,SINALOA,MAZATLÁN,MAZATLAN,2508005424,"PESQUERA CERRO VIGIA, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,11650,PROPEMEX A-18-A,2503069523-7,CAMARON DE ALTAMAR,12511010644,2012-05-23,2016-05-22
2012,SINALOA,MAZATLÁN,MAZATLAN,2508005424,"PESQUERA CERRO VIGIA, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,19422,PROPEMEX A-47-A,2503069323-8,CAMARON DE ALTAMAR,12511010556,2012-05-23,2016-05-22
2012,SINALOA,MAZATLÁN,MAZATLAN,2508005424,"PESQUERA CERRO VIGIA, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,54940,NAYARIT I,2503064423-2,CAMARON DE ALTAMAR,12508014062,2012-05-23,2016-05-22
2012,COLIMA,MANZANILLO,EL COLOMO,601002207,"C.P.P. TIBURONEROS Y ESCAMEROS DE LAS COSTAS DE COLIMA, S.C. DE R.L.",LITORAL DEL OCÉANO PACÍFICO,60277,ARTURO I ,0601077123-3,TIBURON,106031832233,2012-05-18,2015-04-30
2012,COLIMA,MANZANILLO,EL COLOMO,601002207,"C.P.P. TIBURONEROS Y ESCAMEROS DE LAS COSTAS DE COLIMA, S.C. DE R.L.",LITORAL DEL OCÉANO PACÍFICO,60269,PANCHITO I,0601085723-7,ESCAMA MARINA,106031993089,2012-05-18,2014-05-17
2012,COLIMA,MANZANILLO,EL COLOMO,601002207,"C.P.P. TIBURONEROS Y ESCAMEROS DE LAS COSTAS DE COLIMA, S.C. DE R.L.",LITORAL DEL OCÉANO PACÍFICO,60277,ARTURO I ,0601077123-3,ESCAMA MARINA,106031993090,2012-05-18,2014-05-17
2012,COLIMA,MANZANILLO,EL COLOMO,601002207,"C.P.P. TIBURONEROS Y ESCAMEROS DE LAS COSTAS DE COLIMA, S.C. DE R.L.",LITORAL DEL OCÉANO PACÍFICO,60251,OLIVIA,0601035323-6,ESCAMA MARINA,106031993091,2012-05-18,2014-05-17
2012,COLIMA,MANZANILLO,EL COLOMO,601002207,"C.P.P. TIBURONEROS Y ESCAMEROS DE LAS COSTAS DE COLIMA, S.C. DE R.L.",LITORAL DEL OCÉANO PACÍFICO,60244,PROVIDENCIA I,0601055423-5,ESCAMA MARINA,106031993092,2012-05-18,2014-05-17
2012,COLIMA,MANZANILLO,,601002454,NICOLAS ALVAREZ MARTINEZ,LITORAL DEL OCEANO PACIFICO,60236,NAVAS I,0601128623-9,TIBURON,106031832237,2012-05-18,2015-04-30
2012,COLIMA,MANZANILLO,,601002454,NICOLAS ALVAREZ MARTINEZ,LITORAL DEL OCEANO PACIFICO,60228,BARRACUDA,0601085923-8,TIBURON,106031832236,2012-05-18,2015-04-30
2012,COLIMA,MANZANILLO,,601002207,"S.C.P.P. TIBURONES Y ESCAMEROS DE LA COSTA DE COLIMA, S.C. DE R.L.",LITORAL DEL OCEANO PACIFICO,60251,OLIVIA,0801035323-8,TIBURON,10603183234,2012-05-18,2015-04-30
2012,COLIMA,MANZANILLO,,601002207,"S.C.P.P. TIBURONES Y ESCAMEROS DE LA COSTA DE COLIMA, S.C. DE R.L.",LITORAL DEL OCEANO PACIFICO,60269,PANCHITO I,0601085723-7,TIBURON,106031832232,2012-05-18,2015-04-30
2012,COLIMA,MANZANILLO,,601002207,"S.C.P.P. TIBURONES Y ESCAMEROS DE LA COSTA DE COLIMA, S.C. DE R.L.",LITORAL DEL OCEANO PACIFICO,60244,PROVIDENCIA I,0601055423-5,TIBURON,6031832235,2012-05-18,2015-04-30
2012,TAMAULIPAS,TAMPICO,,2808004655,SALVADOR CARRILLO AGUILERA,LITORAL DEL OCEANO PACIFICO Y MAR CARIBE,28787,INTREPIDO,2804041923-7,CAMARON DE ALTAMAR,22808014050,2012-05-18,2014-05-17
2012,SONORA,GUAYMAS,GUAYMAS,2604007027,ANA CECILIA HERRMANN RIVERA,LITORAL DEL OCEANO PACIFICO,39024,BALAM VI,2602051223-6,ESCAMA MARINA,126047993178,2012-05-16,2014-05-15
2012,BAJA CALIFORNIA,ENSENADA,ENSENADA,203004478,"NAVIERA MEXICANA SAN BERNARDO, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO ,46987,DAMASTA,0201082433-6,PEZ ESPADA,10203071622,2012-05-11,2016-05-10
2012,CAMPECHE,CAMPECHE,CAMPECHE,401004486,NAVIERA Y PESQUERA CONCORDIA S. A DE C.V.,LITORLA DEL GOLFO DE MEXICO Y MAR CARIBE,69617,CAMPECHE I,0402088623-9,CAMARON DE ALTAMAR,20401014700,2012-05-11,2014-05-10
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508007073,"FREDDIE AVILA, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,16436,SANTA CATALINA III,2503073823-1,CALAMAR GIGANTE,12508016794,2012-05-09,2016-05-08
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508007073,"FREDDIE AVILA, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,18937,PROPEMEX A-45-A,2503069023-3,CALAMAR GIGANTE,12501674269,2012-05-09,2014-05-08
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508007073,"FREDDIE AVILA, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,55152,CARMELITA G.,2503042323-6,TIBURON,106015832021,2012-05-09,2015-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508010762,"PESQUERA NAOMI, S.A. DE C.V.                                           ",LITORAL DEL OCEANO PACIFICO,56283,MERCENARIO DEL MAR,2503238223-5,CAMARON DE ALTAMAR,12511012520,2012-05-09,2016-05-08
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508010762,"PESQUERA NAOMI, S.A. DE C.V.                                           ",LITORAL DEL OCEANO PACIFICO,56135,DOÑA FELIX,2503197423-1,TIBURON,12508083215,2012-05-09,2015-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005523,"PESCA GAGUI, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,43877,MEMILLO XII,2503164223-9,TIBURON,12005783202,2012-05-03,2014-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005523,"PESCA GAGUI, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,16139,PROPEMEX Y-5-A,2503056923-7,CALAMAR GIGANTE,125080167082,2012-05-03,2014-05-02
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005523,"PESCA GAGUI, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,16162,PROPEMEX A- 21-A,2503057023-4,CALAMAR GIGANTE,125080167084,2012-05-03,2014-05-02
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005523,"PESCA GAGUI, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,54742,MEMILLO IV,250305123-8,TIBURON,10305383216,2012-05-03,2014-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508013790,"PESCA LOMAS, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,40683,MEMILLO XV,2503238820-7,CALAMAR GIGANTE,125080167085,2012-05-03,2014-05-02
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508006836,"PESCA MAGUI, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,34819,MEMILLO VIII,2503110023-8,CALAMAR GIGANTE,125080167081,2012-05-03,2014-05-02
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508006836,"PESCA MAGUI, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,42705,PAUL I,2503240223-6,CALAMAR GIGANTE,125080167080,2012-05-03,2014-05-02
2012,SONORA,GUAYMAS,GUAYMAS,2604011565,PESQUERA COSTA ROCA S.A. DE C.V.,"DE ACUERDO A LO SEÑALADO EN EL ART. 2°FRACC. III,  8° FRACC. III Y XII DE LA LGPAS, ASI COMO EN LO ESTABLECIDO EN LA CARTA NACIONAL PESQUERA PUBLICADA EN EL DOF  EL 02/12/2010, EL AREA DE OPERACIÓN SE CIRCUNSCRIBE A LAS AGUAS DE JURISDICCION FEDERAL ADYACENTES A LA COSTA OCCIDENTAL DEL ESTADO DE BAJA CALIDFORNIA SUR, ASI MISO SE ATENDRA A LO QUE SEÑALE EL PLAN DE MANEJO PUBLICADO POR EL INAPESCA.",43786,LAZARO CARDENAS III,0303186023-4,PELAGICOS MENORES,12604779322,2012-04-17,2014-09-19
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508006778,"PESQUERA JUSAJELI, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,55095,DON AGUSTIN III,2503000723-5,TIBURON,11802883216-B,2012-03-30,2016-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508006778,"PESQUERA JUSAJELI, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,43901,PEZ DE ACERO VIII,2503205723-4,CAMARON DE ALTAMAR,12005012201,2012-03-30,2016-03-29
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508006778,"PESQUERA JUSAJELI, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,54510,DOÑA LUZ,2503023123-7,TIBURON,12508083234,2012-03-30,2014-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508006778,"PESQUERA JUSAJELI, S.A. DE C.V.",LITOAL DEL OCEANO PACIFICO,55103,DON AGUSTIN IV,2503000823-3,TIBURON,11802883252,2012-03-30,2016-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508006778,"PESQUERA JUSAJELI, S.A. DE C.V.",LITORAL DEL OCENO PACIFICO,40881,DON AGUSTIN VIII,2503059121-2,CAMARON DE ALTAMAR,10601013624,2012-03-30,2016-03-29
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508006778,"PESQUERA JUSAJELI, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,54577,DON AGUSTIN,2503010823-5,TIBURON,10601583215,2012-03-30,2016-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508006778,"PESQUERA JUSAJELI, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,56065,DON AGUSTIN IX,2503196323-1,TIBURON,1020308320066,2012-03-30,2016-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508006778,"PESQUERA JUSAJELI, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,55681,DON AGUSTIN VI,2503154623-5,CAMARON DE ALTAMAR,12508014242,2012-03-30,2016-03-29
2012,BAJA CALIFORNIA,ENSENADA,ENSENADA,203015581,"PESQUERA TRI-MARINE, S.A. DE C.V.","AGUAS DE JURISDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO FRENTE A LA COSTA DEL ESTADO DE BAJA CALIFORNIA, TENIENDO COMO ZONA LA ISLA DE CEDROS PARA EL DESARROLLO DE LA PESQUERIA ESPECIFICAMENTE EN LAS COORDENADAS GEOGRAFICAS SIGUIENTES 1. 32° 24´ 15 82"" L.N    117°´09´ 59 59"" L. W        3. 27° 58´  15 45"" L.N    116° 59´ 36.20"" L.W 2. 32° 24´  07 75"" L.N    117° 30´06 56"" L.W     4. 27° 59´04 59"" L.N      114° 30´09 91"" L.W ",47878,CABO DEL SOL,0201373223-4,PELAGICOS MENORES,102030793084,2012-03-30,2014-03-29
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005648,"PESQUERIA 15 DE SEPTIEMBRE, S.A. DE C.V.",LITORAL DEL OCEANO  PACIFICO,42473,PAMPANO II,2503045223-5,CALAMAR GIGANTE,12508016720,2012-03-30,2016-03-29
2012,CAMPECHE,CAMPECHE,SAN FCO. DE CAMPECHE,2808000489,RAMIRO OCHOA SÁNCHEZ                                                  ,LITORAL DEL GOLFO DE MEXICO Y MAR CARIBE,34429,VOYAGER,0402298023-3,CAMARON DE ALTAMAR,22808013056,2012-03-30,2013-07-07
2012,SINALOA,MAZATLÁN,MAZATLAN,2508011240,"EUROPESCA, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,56002,EUROPESCA V,2503251923-2,CAMARON DE ALTAMAR,12508014221,2012-03-28,2014-03-27
2012,SINALOA,MAZATLÁN,MAZATLAN,2508005507,"PESCA MAR Y SOL, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,55335,MARISOL GUADALUPE,2503016023-6,TIBURON,126047832062,2012-03-28,2016-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508009053,"PESQUERA AXEL'S, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,42622,DON ANTONIO PEREZ XII,2503076123-1,TIBURON,126070832051,2012-03-28,2016-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508010507,"PESQUERA MAGGI MAGGI, S.A DE C.V.                                      ",LITORAL DEL OCEANO PACIFICO Y GOLFO DE CALIFORNIA,37879,DOÑA AURORA,2503131623-6,CALAMAR GIGANTE,125080167079,2012-03-28,2014-03-27
2012,VERACRUZ,ALVARADO,ALVARADO,3001008709,ARMANDO PALACIOS SANTIAGO,LITORAL DEL GOLFO DE MEXICO Y MAR CARIBE,66183,DON JULIO´S,3002396123-3,CAMARON DE ALTAMAR,20401011713,2012-03-27,2016-03-26
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607603012,"BEAN AB, S.C. DE R.L. DE C.V.",LITORAL DEL OCEANO PACIFICO Y GOLFO DE CALIFORNIA,26633,BENY,2601273623-9,ESCAMA MARINA,126070993035,2012-03-27,2014-03-26
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808007708,EDGAR ESTUARDO REYES GARCIA,LITORLA DEL GOLFO DE MEXICO Y MAR CARIBE,65789,EL GALILEO II,2804034123-8,CAMARON DE ALTAMAR,22808013370,2012-03-27,2014-03-26
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808004564,EDUARDO COUOH GUTIERREZ,LITORAL DEL GOLFO DE MEXICO Y MAR CARIBE,65003,ASTURIANO I,2804243823-4,CAMARON DE ALTAMAR,20401011270,2012-03-27,2016-03-26
2012,TAMAULIPAS,CIUDAD MADERO,CD. MADERO,2808006197,JORGE MENNAH ABDO,LITORAL DEL GOLFO DE MEXICO Y MAR CARIBE ,66247,LAGUNA AZUL III,2804002023-5,CAMARON DE ALTAMAR,22808013293,2012-03-27,2016-03-26
2012,CAMPECHE,CAMPECHE,CAMPECHE,401003447,"NAVIERA DEL PUERTO DE CAMPECHE, S.A DE C.V.",LITORAL DEL GOLFO DE MEXICO Y MAR CARIBE,69815,CAMPECHE II,0402130923-2,CAMARON DE ALTAMAR,20401013286,2012-03-27,2016-03-26
2012,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,401003512,"NAVIERA RAMIREZ, S.A. DE C.V.",LITORLA DEL GOLFO DE MEXICO Y MAR CARIBE,5678,MARQUEZ II,040201023-6,CAMARON DE ALTAMAR,22808011746,2012-03-27,2016-03-26
2012,CAMPECHE,CAMPECHE,LERMA,401004478,NAVIERA SAN JORGE S. A. DE C.V.,LITORAL DEL GOLFO DE MEXICO Y MAR CARIBE,6965,JULISSA I,0401021623-3,CAMARON DE ALTAMAR,20402011536,2012-03-27,2016-03-26
2012,VERACRUZ,PÁNUCO,POBLADO EL MORALILLO,3012003673,"NAVIERA Y PESQUERA EL RUISEÑOR, S.A. DE C.V.                          ",LITORAL DEL GOLFO DE MEXICO Y MAR CARIBE,65995,EL RUISEÑOR,2804039523-8,CAMARON DE ALTAMAR,23010011831,2012-03-27,2016-03-26
2012,YUCATAN,PROGRESO,PROGRESO,3105001819,PABLO EZEQUIEL CABALLERO ALVARADO,LITORAL DEL GOLFO DE MEXICO Y MAR CARIBE,73130,CAPITAN W,3101168223-2,ESCAMA MARINA,231054993195,2012-03-27,2014-03-26
2012,YUCATAN,PROGRESO,PROGRESO,3105001819,PABLO EZEQUIEL CABALLERO ALVARADO,LITOAL DEL GOLFO DE MEXICO Y MAR CARIBE,73130,CAPITAN W,3101168223-2,PULPO,231054728309,2012-03-27,2014-03-26
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607003387,"PESQUERA PUNTA PEÑASCO, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,49650,VIKINGO I,2601059023-2,CAMARON DE ALTAMAR,12607014225,2012-03-27,2016-03-26
2012,SINALOA,GUASAVE,GUASAVE,2505001798,S.C.P. DE BIENES Y SERVICIOS GUASAVE CUATROCIENTOS S.C.L. Y C.V.,"AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO, ADYACENTE AL ESTADO DE SINALOA",19315,PROPEMEX T-26,2501018123-9,ESCAMA MARINA,125114993146,2012-03-27,2014-03-26
2012,SINALOA,GUASAVE,GUASAVE,2505001798,S.C.P. DE BIENES Y SERVICIOS GUASAVE CUATROCIENTOS S.C.L. Y C.V.,LITORAL DEL OCEANO PACIFICO,19315,PROPEMEX T-26,2501018123-9,CAMARON DE ALTAMAR,125121010439,2012-03-27,2014-03-26
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005366,"OPERADORA MARÍTIMA DEL PACÍFICO, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,11817,JOSE MARIA MERCADO I,2503056623-4,CALAMAR,125080167100,2012-03-23,2014-03-22
2012,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,311002380,"BAJA PACIFICO PESQUERA, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,56440,VICTORIA,3031877207,ESCAMA MARINA,125114993157,2012-03-22,2014-03-21
2012,TAMAULIPAS,CIUDAD MADERO,CD. MADERO,2808006197,JORGE MENNAH ABDO,LITORLA DEL GOLFO DE MEXICO Y MAR CARIBE,37945,MAR CASPIO,2804002223-5,CAMARON DE ALTAMAR,22808011475,2012-03-21,2016-03-20
2012,CAMPECHE,CARMEN,CD. DEL CARMEN,402006571,"GRUPO PESQUERO OLIMPUS, S.A. DE C.V.",LITORAL DEL GOLFO DEV MEXICO Y MAR CARIBE,32698,OLIMPUS VII,0401351623-6,CAMARON DE ALTAMAR,23010014079,2012-03-20,2014-03-19
2012,CAMPECHE,CARMEN,CD. DEL CARMEN,402006571,"GRUPO PESQUERO OLIMPUS, S.A. DE C.V.",LITORAL DEL GOLFO DE MEXICO Y MAR CARIBE,5363,OLIMPUS II,3001001823-7,CAMARON DE ALTAMAR,20401011228,2012-03-20,2014-03-19
2012,CAMPECHE,CARMEN,CD. DEL CARMEN,402006571,"GRUPO PESQUERO OLIMPUS, S.A. DE C.V.",LITORLA DEL GOLFO DE MEXICO Y MAR CARIBE,34090,OLIMPUS III,0401351523-1,CAMARON DE ALTAMAR,23011013153,2012-03-20,2014-03-19
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808001784,JOSE OLIVARES VAZQUEZ,LITORAL GOLFO DE MEXICO Y MAR CARIBE,40246,PATRICIA,2804034923-6,CAMARON DE ALTAMAR,22808011963,2012-03-20,2014-03-19
2012,SINALOA,MAZATLÁN,MAZATLAN,2508011240,"EUROPESCA, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,56002,EUROPESCA V,2503251923-2,ESCAMA MARINA,1020309930383,2012-03-16,2014-03-15
2012,SONORA,GUAYMAS,GUAYMAS,2604007514,"PESQUERA JESPA, S.A. DE C.V.    ",EN EL LITORAL DEL OCEANO PACIFICO Y GOLFO DE CALIFORNIA,50385,ANILU,2602019723-7,CALAMAR GIGANTE,126047168105,2012-03-07,2016-03-06
2012,SONORA,GUAYMAS,GUAYMAS,2604007514,"PESQUERA JESPA, S.A. DE C.V.    ",EN EL LITORAL DEL OCEANO PACIFICO Y GOLFO DE CALIFORNIA ,18648,ADRY,2602019623-1,CALAMAR GIGANTE,126047168272,2012-03-07,2016-03-06
2012,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,401002985,MONICA PATRICIA CEBALLOS ALEJANDRE,LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,4390,MONICA II,0402007923-6,CAMARON DE ALTAMAR,20401014051,2012-03-02,2016-03-01
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508011224,"PESQUERA CAMATUN, S.A. DE C.V.",LITORAL OCEANO PACIFICO,56044,MARIA ISABEL I,2503194233-9,TUNIDOS,10203099751,2012-03-02,2016-03-01
2012,CAMPECHE,CARMEN,CD. DEL CARMEN,402004616,"COMERCIALIZACION Y CAPTURA HERMANOS RUIZ GIL, S.A. DE C.V.",,10124,FELIPE ALONSO DE ANDRADE I,0401043523-4,CAMARON DE ALTAMAR,20402011305,2012-03-01,2016-02-29
2012,CAMPECHE,CARMEN,CD. DEL CARMEN,402004616,"COMERCIALIZACION Y CAPTURA HERMANOS RUIZ GIL, S.A. DE C.V.",LITORAL DEL GOLFO E MEXICO Y MAR CARIBE,10124,FELIPE ALONSO DE ANDRADE I,0401043523-4,CAMARON DE ALTAMAR,20402011305,2012-03-01,2016-02-29
2012,SINALOA,MAZATLÁN,MAZATLAN,2508009566,"PESQUERA MARBEA, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,1198,MARIA GUADALUPE,2503181133-5,TUNIDOS,12508099800,2012-02-29,2016-02-28
2012,CAMPECHE,CAMPECHE,LERMA,401002472,"PESCASUR, S.A. DE C.V.",LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,5819,MILENA,0402011223-9,CAMARON DE ALTAMAR,20401011612,2012-02-27,2016-02-26
2012,SONORA,GUAYMAS,GUAYMAS,2604011565,PESQUERA COSTA ROCA S.A. DE C.V.,AGUAS DE JURIDICCION FEDERAL DEL GOLFO DE CALIFORNIA ,56309,BAKATETE,2602472523-9,PELAGICOS MENORES,12604779360,2012-02-27,2012-08-29
2012,SONORA,GUAYMAS,GUAYMAS,2604011565,PESQUERA COSTA ROCA S.A. DE C.V.,AGUAS DE JURIDICCION NACIONAL DEL GOLFO DE CALIFORNIA,46912,SALGARI,2602438223-3,PELAGICOS MENORES,10203079320,2012-02-27,2012-09-16
2012,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,305007528,"S.C.P.P. PESQUERA CALMAR, S.C. DE .RL. DE C.V.",LITORAL DEL OCEANO PACIFICO,3020237,CRYSTAL,0201146623-9,CALAMAR GIGANTE,10305316705,2012-02-27,2014-02-26
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005366,"OPERADORA MARÍTIMA DEL PACÍFICO, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,54767,VICTORIA XIV ,2503055723-3,CALAMAR,125080167102,2012-02-23,2014-02-22
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005366,"OPERADORA MARÍTIMA DEL PACÍFICO, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,45377,VICTORIA II,2503116923-3,CALAMAR,12508016764,2012-02-23,2014-02-22
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005366,"OPERADORA MARÍTIMA DEL PACÍFICO, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,60814,VICTORIA III,2503056523-7,CALAMAR,125080167101,2012-02-23,2014-02-22
2012,YUCATAN,PROGRESO,PROGRESO,3105008167,ASTRID CANUL JIMENEZ,LITORAL DEL GOLFO DE MEXICO Y MAR CARIBE,74138,MARINERO VI,31010758239,ESCAMA MARINA,231054993369,2012-02-21,2014-02-20
2012,CAMPECHE,CAMPECHE,LERMA,401002472,"PESCASUR, S.A. DE C.V.",LITORAL DEL GOLFO DE MEXICO Y MAR CARIBE,68171,DON TAVO,0402001623-8,CAMARON DE ALTAMAR,20401013397,2012-02-21,2016-02-20
2012,CAMPECHE,CAMPECHE,LERMA,401002472,"PESCASUR, S.A. DE C.V.",,69567,CALYPSO,0402001123-6,CAMARON DE ALTAMAR,23010014051,2012-02-21,2016-02-20
2012,CAMPECHE,CAMPECHE,LERMA,401002472,"PESCASUR, S.A. DE C.V.",LITORAL DEL GOLGO DE MÉXICO Y MAR CARIBE,69618,LISETTE,0402000923-5,CAMARON DE ALTAMAR,20401014010,2012-02-21,2016-02-20
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508015571,"PESCA Y CONGELADOS DEL PACIFICO, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,39081,PESCA Y CONGELADOS I,2503004323-6,TIBURON,12508083212,2012-02-20,2014-04-30
2012,OAXACA,SALINA CRUZ,SALINA CRUZ,2005004763,"SUMINISTROS Y CONSTRUCCIONES RIPIOS, S.A. DE C.V.","LITORIAL DEL OCEANO PACIFICO, DE PUNTA CHIPEHUA ",38323,SANTA CRUZ XI,2003005723-5,ESCAMA MARINA,120057993071,2012-02-20,2014-02-19
2012,SINALOA,AHOME,TOPOLOBAMPO,2511003028,CARLOS RAMON ARMENTA APODACA,LITORAL DEL OCEANO PACIFICO,41996,PRESIDENTE BENITO JUAREZ V,2501417823-1,CAMARON DE ALTAMAR,12511012853,2012-02-16,2016-02-15
2012,SINALOA,MAZATLÁN,MAZATLAN,2508015530,"PESQUERA 3 DE OCTUBRE, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,38174,3 DE OCTUBRE,2503036923-8,TIBURON,126070832014,2012-02-16,2014-04-30
2012,SINALOA,MAZATLÁN,MAZATLAN,2508011240,"EUROPESCA, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,54593,EUROPESCA I,2503028923-1,TIBURON,10311183238,2012-02-13,2013-04-30
2012,SONORA,GUAYMAS,GUAYMAS,2604011133,SILVIA LILLIAN PEREZ ESQUIVEL,LITORAL DEL OCEANO PACIFICO,20594,DON SIXTO I,2602049123-9,CAMARON DE ALTAMAR,12604010809,2012-02-09,2014-02-08
2012,SONORA,GUAYMAS,GUAYMAS,2604006318,PEDRO FRANCISCO SOBERANES LERIGETH,LITORAL OCEANO PACIFICO,42713,DO� JUANITA,2602471523-4,CAMARON DE ALTAMAR,10305012938,2012-02-08,2014-02-07
2012,BAJA CALIFORNIA,ENSENADA,EL SAUZAL,260400923,"S. DE P. PESQUERA MARES DE BAJA CALIFORNIA, S. DE R.L. DE C.V.",LITORAL DEL OCEANO PACIFICO,22608,MAR CARIBE,0201253320-7,CALAMAR,102030167061,2012-02-03,2014-02-02
