Año,Estado,Especie,Cantidad
2013,JALISCO,PULPO,72716
2011,YUCATAN,PULPO,77836.1
2012,YUCATAN,PULPO,79709
2010,JALISCO,PULPO,80983.65
2009,CAMPECHE,PULPO,90170.02
2012,JALISCO,PULPO,197205
2013,YUCATAN,PULPO,1144133.7
,,PULPO,1346184
2009,AGUASCAUENTES,ROBALO,0
2009,BAJA CALIFORNIA,ROBALO,0
2009,BAJA CALIFORNIA SUR,ROBALO,0
2009,CAMPECHE,ROBALO,0
2009,CHIAPAS,ROBALO,0
2009,COAHUILA,ROBALO,0
2009,COLIMA,ROBALO,0
2009,DURANGO,ROBALO,0
2009,GUERRERO,ROBALO,0
2009,HIDALGO,ROBALO,0
2009,JALISCO,ROBALO,0
2009,MORELOS,ROBALO,0
2009,NUEVO LEON,ROBALO,0
2009,OAXACA,ROBALO,0
2009,SAN LUIS POTOSI,ROBALO,0
2009,SINALOA,ROBALO,0
2009,SONORA,ROBALO,0
2009,TAMAUUPAS,ROBALO,0
2009,YUCATAN,ROBALO,0
2009,ZACATECAS,ROBALO,0
2010,AGUASCALENTES,ROBALO,0
2010,BAJA CALIFORNIA,ROBALO,0
2010,BAJA CALIFORNIA SUR,ROBALO,0
2010,CAMPECHE,ROBALO,0
2010,CHIAPAS,ROBALO,0
2010,CHIHUAHUA,ROBALO,0
2010,COAHUILA,ROBALO,0
2010,COLIMA,ROBALO,0
2010,DURANGO,ROBALO,0
2010,GUANAJUATO,ROBALO,0
2010,GUERRERO,ROBALO,0
2010,HIDALGO,ROBALO,0
2010,MICHOACAN,ROBALO,0
2010,NUEVO LEON,ROBALO,0
2010,QUERETARO,ROBALO,0
2010,SINALOA,ROBALO,0
2010,SONORA,ROBALO,0
2010,YUCATAN,ROBALO,0
2010,ZACATECAS,ROBALO,0
2011,BAJA CALIFORNIA,ROBALO,0
2011,CAMPECHE,ROBALO,0
2011,CHIAPAS,ROBALO,0
2011,CHIHUAHUA,ROBALO,0
2011,COAHUILA,ROBALO,0
2011,COLIMA,ROBALO,0
2011,DURANGO,ROBALO,0
2011,GUANAJUATO,ROBALO,0
2011,GUERRERO,ROBALO,0
2011,HIDALGO,ROBALO,0
2011,JALISCO,ROBALO,0
2011,MORELOS,ROBALO,0
2011,NAYARIT,ROBALO,0
2011,NUEVO LEON,ROBALO,0
2011,QUERETARO,ROBALO,0
2011,QUINTANA ROO,ROBALO,0
2011,SAN LUIS POTOSI,ROBALO,0
2011,SONORA,ROBALO,0
2011,TAMAUUPAS,ROBALO,0
2011,ZACATECAS,ROBALO,0
2012,AGUASCALENTES,ROBALO,0
2012,BAJA CALIFORNIA,ROBALO,0
2012,BAJA CALIFORNIA SUR,ROBALO,0
2012,CAMPECHE,ROBALO,0
2012,CHIAPAS,ROBALO,0
2012,CHIHUAHUA,ROBALO,0
2012,DURANGO,ROBALO,0
2012,GUANAJUATO,ROBALO,0
2012,GUERRERO,ROBALO,0
2012,HIDALGO,ROBALO,0
2012,JALISCO,ROBALO,0
2012,MORELOS,ROBALO,0
2012,NUEVO LEON,ROBALO,0
2012,QUINTANA ROO,ROBALO,0
2012,SINALOA,ROBALO,0
2012,SONORA,ROBALO,0
2012,TAMAUUPAS,ROBALO,0
2012,YUCATAN,ROBALO,0
2012,ZACATECAS,ROBALO,0
2013,BAJA CALIFORNIA,ROBALO,0
2013,BAJA CALIFORNIA SUR,ROBALO,0
2013,CAMPECHE,ROBALO,0
2013,CHIHUAHUA,ROBALO,0
2013,COAHUILA,ROBALO,0
2013,DURANGO,ROBALO,0
2013,GUANAJUATO,ROBALO,0
2013,HIDALGO,ROBALO,0
2013,MORELOS,ROBALO,0
2013,NUEVO LEON,ROBALO,0
2013,QUERETARO,ROBALO,0
2013,QUINTANA ROO,ROBALO,0
2013,SAN LUIS POTOSI,ROBALO,0
2013,SINALOA,ROBALO,0
2013,TAMAUUPAS,ROBALO,0
2013,ZACATECAS,ROBALO,0
2009,MICHOACAN,ROBALO,5
2012,QUERETARO,ROBALO,5
2012,SAN LUIS POTOSI,ROBALO,5
2012,MICHOACAN,ROBALO,6
2009,GUANAJUATO,ROBALO,7
2013,ESTADO DE MEXICO,ROBALO,8
2011,SINALOA,ROBALO,9
2009,QUINTANA ROO,ROBALO,10
2010,MORELOS,ROBALO,10
2010,SAN LUIS POTOSI,ROBALO,10
2013,OAXACA,ROBALO,12
2013,TLAXCALA,ROBALO,13
2013,GUERRERO,ROBALO,14
2012,COLIMA,ROBALO,15
2012,OAXACA,ROBALO,16
2010,QUINTANA ROO,ROBALO,20
2011,MICHOACAN,ROBALO,20
2009,ESTADO DE MEXICO,ROBALO,27
2011,AGUASCALENTES,ROBALO,28
2009,NAYARIT,ROBALO,29
2010,ESTADO DE MEXICO,ROBALO,30
2010,TLAXCALA,ROBALO,32.5
2009,TLAXCALA,ROBALO,34
2011,TABASCO,ROBALO,34
2013,SONORA,ROBALO,35
2011,ESTADO DE MEXICO,ROBALO,40
2010,JALISCO,ROBALO,49
2011,TLAXCALA,ROBALO,50
2012,ESTADO DE MEXICO,ROBALO,50
2013,DF,ROBALO,50
2012,TLAXCALA,ROBALO,51
2012,COAHUILA,ROBALO,55
2010,TAMAUUPAS,ROBALO,58
2010,OAXACA,ROBALO,60
2013,COLIMA,ROBALO,72
2009,QUERETARO,ROBALO,100
2009,CHIHUAHUA,ROBALO,110
2011,YUCATAN,ROBALO,118.5
2013,PUEBLA,ROBALO,118.7
2012,PUEBLA,ROBALO,137
2009,TABASCO,ROBALO,146.5
2013,NAYARIT,ROBALO,160
2013,TABASCO,ROBALO,160
2013,JALISCO,ROBALO,175
2013,MICHOACAN,ROBALO,186
2013,YUCATAN,ROBALO,195
2010,DF,ROBALO,202
2013,VERACRUZ,ROBALO,250
2012,TABASCO,ROBALO,290
2009,PUEBLA,ROBALO,294
2012,DF,ROBALO,328
2013,CHIAPAS,ROBALO,330
2010,TABASCO,ROBALO,430
2012,NAYARIT,ROBALO,553
2011,DF,ROBALO,627
2011,OAXACA,ROBALO,640
2010,PUEBLA,ROBALO,975.1
2010,NAYARIT,ROBALO,1008
2011,PUEBLA,ROBALO,1096.5
2009,DF,ROBALO,1100.1
2013,AGUASCALENTES,ROBALO,1197
2010,VERACRUZ,ROBALO,1286.5
2011,BAJA CALIFORNIA SUR,ROBALO,1372
2012,VERACRUZ,ROBALO,1816.4
2009,VERACRUZ,ROBALO,2109
,,ROBALO,2975.7
2011,VERACRUZ,ROBALO,5869.95
2013,AGUASCALENTES,SABALO,0
2013,BAJA CALIFORNIA,SABALO,0
2013,BAJA CALIFORNIA SUR,SABALO,0
2013,CAMPECHE,SABALO,0
2013,CHIAPAS,SABALO,0
2013,CHIHUAHUA,SABALO,0
2013,COAHUILA,SABALO,0
2013,DF,SABALO,0
2013,DURANGO,SABALO,0
2013,ESTADO DE MEXICO,SABALO,0
2013,GUANAJUATO,SABALO,0
2013,GUERRERO,SABALO,0
2013,HIDALGO,SABALO,0
2013,JALISCO,SABALO,0
2013,MICHOACAN,SABALO,0
2013,MORELOS,SABALO,0
2013,NUEVO LEON,SABALO,0
2013,OAXACA,SABALO,0
2013,PUEBLA,SABALO,0
2013,QUINTANA ROO,SABALO,0
2013,SAN LUIS POTOSI,SABALO,0
2013,SINALOA,SABALO,0
2013,SONORA,SABALO,0
2013,TABASCO,SABALO,0
2013,TAMAUUPAS,SABALO,0
2013,TLAXCALA,SABALO,0
2013,VERACRUZ,SABALO,0
2013,YUCATAN,SABALO,0
2013,ZACATECAS,SABALO,0
2013,COLIMA,SABALO,144
2013,NAYARIT,SABALO,170
,,SABALO,314
2013,QUERETARO,SABALO,0-00
2013,CAMPECHE,SIERRA,0
2013,CHIAPAS,SIERRA,0
2013,CHIHUAHUA,SIERRA,0
2013,COAHUILA,SIERRA,0
2013,DURANGO,SIERRA,0
2013,GUERRERO,SIERRA,0
2013,HIDALGO,SIERRA,0
2013,MORELOS,SIERRA,0
2013,NUEVO LEON,SIERRA,0
2013,QUINTANA ROO,SIERRA,0
2013,TABASCO,SIERRA,0
2013,TAMAUUPAS,SIERRA,0
2013,YUCATAN,SIERRA,0
2013,ZACATECAS,SIERRA,0
2013,GUANAJUATO,SIERRA,3
2013,QUERETARO,SIERRA,3
2013,SAN LUIS POTOSI,SIERRA,8
2013,BAJA CALIFORNIA SUR,SIERRA,20
2013,COLIMA,SIERRA,25
2013,VERACRUZ,SIERRA,25
2013,OAXACA,SIERRA,200
2013,SONORA,SIERRA,200
2013,ESTADO DE MEXICO,SIERRA,325
2013,PUEBLA,SIERRA,461
2013,MICHOACAN,SIERRA,468
2013,TLAXCALA,SIERRA,761
2013,SINALOA,SIERRA,2100
2013,DF,SIERRA,2500
2013,AGUASCALENTES,SIERRA,3761.5
2013,NAYARIT,SIERRA,6000
2013,JALISCO,SIERRA,6090
2013,BAJA CALIFORNIA,SIERRA,18570
,,SIERRA,41520.5
2009,AGUASCAUENTES,TIBURON Y RAYAS,0
2009,CAMPECHE,TIBURON Y RAYAS,0
2009,CHIAPAS,TIBURON Y RAYAS,0
2009,COAHUILA,TIBURON Y RAYAS,0
2009,DURANGO,TIBURON Y RAYAS,0
2009,ESTADO DE MEXICO,TIBURON Y RAYAS,0
2009,GUANAJUATO,TIBURON Y RAYAS,0
2009,GUERRERO,TIBURON Y RAYAS,0
2009,HIDALGO,TIBURON Y RAYAS,0
2009,JALISCO,TIBURON Y RAYAS,0
2009,MICHOACAN,TIBURON Y RAYAS,0
2009,MORELOS,TIBURON Y RAYAS,0
2009,NAYARIT,TIBURON Y RAYAS,0
2009,NUEVO LEON,TIBURON Y RAYAS,0
2009,PUEBLA,TIBURON Y RAYAS,0
2009,QUERETARO,TIBURON Y RAYAS,0
2009,QUINTANA ROO,TIBURON Y RAYAS,0
2009,SINALOA,TIBURON Y RAYAS,0
2009,SONORA,TIBURON Y RAYAS,0
2009,TAMAUUPAS,TIBURON Y RAYAS,0
2009,YUCATAN,TIBURON Y RAYAS,0
2009,ZACATECAS,TIBURON Y RAYAS,0
2010,COAHUILA,TIBURON Y RAYAS,0
2010,DURANGO,TIBURON Y RAYAS,0
2010,GUANAJUATO,TIBURON Y RAYAS,0
2010,HIDALGO,TIBURON Y RAYAS,0
2010,NUEVO LEON,TIBURON Y RAYAS,0
2010,TABASCO,TIBURON Y RAYAS,0
2010,TAMAUUPAS,TIBURON Y RAYAS,0
2010,ZACATECAS,TIBURON Y RAYAS,0
2011,COAHUILA,TIBURON Y RAYAS,0
2011,DURANGO,TIBURON Y RAYAS,0
2011,GUANAJUATO,TIBURON Y RAYAS,0
2011,HIDALGO,TIBURON Y RAYAS,0
2011,JALISCO,TIBURON Y RAYAS,0
2011,MORELOS,TIBURON Y RAYAS,0
2011,NUEVO LEON,TIBURON Y RAYAS,0
2011,QUERETARO,TIBURON Y RAYAS,0
2011,TABASCO,TIBURON Y RAYAS,0
2011,TAMAUUPAS,TIBURON Y RAYAS,0
2011,ZACATECAS,TIBURON Y RAYAS,0
2012,COLIMA,TIBURON Y RAYAS,0
2012,DURANGO,TIBURON Y RAYAS,0
2012,GUANAJUATO,TIBURON Y RAYAS,0
2012,HIDALGO,TIBURON Y RAYAS,0
2012,MORELOS,TIBURON Y RAYAS,0
2012,NUEVO LEON,TIBURON Y RAYAS,0
2012,SINALOA,TIBURON Y RAYAS,0
2012,TABASCO,TIBURON Y RAYAS,0
2012,TAMAUUPAS,TIBURON Y RAYAS,0
2012,ZACATECAS,TIBURON Y RAYAS,0
2013,CHIHUAHUA,TIBURON Y RAYAS,0
2013,COAHUILA,TIBURON Y RAYAS,0
2013,DURANGO,TIBURON Y RAYAS,0
2013,GUANAJUATO,TIBURON Y RAYAS,0
2013,GUERRERO,TIBURON Y RAYAS,0
2013,HIDALGO,TIBURON Y RAYAS,0
2013,MORELOS,TIBURON Y RAYAS,0
2013,NUEVO LEON,TIBURON Y RAYAS,0
2013,SINALOA,TIBURON Y RAYAS,0
2013,TABASCO,TIBURON Y RAYAS,0
2010,COLIMA,TIBURON Y RAYAS,2
2013,ZACATECAS,TIBURON Y RAYAS,3.5
2011,COLIMA,TIBURON Y RAYAS,6
2010,MORELOS,TIBURON Y RAYAS,10
2013,TAMAUUPAS,TIBURON Y RAYAS,12
2009,COLIMA,TIBURON Y RAYAS,14
2012,ESTADO DE MEXICO,TIBURON Y RAYAS,15
2009,VERACRUZ,TIBURON Y RAYAS,16
2009,TABASCO,TIBURON Y RAYAS,23
2013,ESTADO DE MEXICO,TIBURON Y RAYAS,25
2013,CHIAPAS,TIBURON Y RAYAS,43
2011,QUINTANA ROO,TIBURON Y RAYAS,56
2010,ESTADO DE MEXICO,TIBURON Y RAYAS,82
2012,OAXACA,TIBURON Y RAYAS,91
2011,MICHOACAN,TIBURON Y RAYAS,92
2012,TLAXCALA,TIBURON Y RAYAS,94
2009,OAXACA,TIBURON Y RAYAS,100
2013,SAN LUIS POTOSI,TIBURON Y RAYAS,110
2010,QUINTANA ROO,TIBURON Y RAYAS,115
2011,ESTADO DE MEXICO,TIBURON Y RAYAS,139
2013,SONORA,TIBURON Y RAYAS,141
2011,NAYARIT,TIBURON Y RAYAS,150
2012,GUERRERO,TIBURON Y RAYAS,150
2012,SAN LUIS POTOSI,TIBURON Y RAYAS,154
2009,TLAXCALA,TIBURON Y RAYAS,170.5
2012,CAMPECHE,TIBURON Y RAYAS,181
2011,CHIAPAS,TIBURON Y RAYAS,220
2011,YUCATAN,TIBURON Y RAYAS,225.83
2009,BAJA CALIFORNIA SUR,TIBURON Y RAYAS,238
2012,JALISCO,TIBURON Y RAYAS,272
2011,CAMPECHE,TIBURON Y RAYAS,280
2013,TLAXCALA,TIBURON Y RAYAS,296
2012,VERACRUZ,TIBURON Y RAYAS,320
2013,COLIMA,TIBURON Y RAYAS,341
2013,NAYARIT,TIBURON Y RAYAS,363
2013,VERACRUZ,TIBURON Y RAYAS,381
2010,CHIAPAS,TIBURON Y RAYAS,400
2011,TLAXCALA,TIBURON Y RAYAS,411
2013,QUINTANA ROO,TIBURON Y RAYAS,440
2010,QUERETARO,TIBURON Y RAYAS,500
2013,MICHOACAN,TIBURON Y RAYAS,583
2013,QUERETARO,TIBURON Y RAYAS,600
2011,GUERRERO,TIBURON Y RAYAS,648
2010,TLAXCALA,TIBURON Y RAYAS,655
2012,DF,TIBURON Y RAYAS,695.5
2013,AGUASCALENTES,TIBURON Y RAYAS,768
2011,AGUASCALENTES,TIBURON Y RAYAS,769
2013,PUEBLA,TIBURON Y RAYAS,788
2012,QUINTANA ROO,TIBURON Y RAYAS,852
2009,DF,TIBURON Y RAYAS,860
2011,CHIHUAHUA,TIBURON Y RAYAS,870
2011,SAN LUIS POTOSI,TIBURON Y RAYAS,966
2010,MICHOACAN,TIBURON Y RAYAS,987
2010,CAMPECHE,TIBURON Y RAYAS,1057
2012,CHIAPAS,TIBURON Y RAYAS,1067.4
2012,CHIHUAHUA,TIBURON Y RAYAS,1095
2010,VERACRUZ,TIBURON Y RAYAS,1160
2012,PUEBLA,TIBURON Y RAYAS,1508
2011,PUEBLA,TIBURON Y RAYAS,1558.5
2012,MICHOACAN,TIBURON Y RAYAS,1807
2010,YUCATAN,TIBURON Y RAYAS,1938
2011,OAXACA,TIBURON Y RAYAS,2092
2013,OAXACA,TIBURON Y RAYAS,2148
2010,JALISCO,TIBURON Y RAYAS,2429
2013,BAJA CALIFORNIA SUR,TIBURON Y RAYAS,2507
2010,SAN LUIS POTOSI,TIBURON Y RAYAS,2904.6
2011,VERACRUZ,TIBURON Y RAYAS,2922
2010,GUERRERO,TIBURON Y RAYAS,3000
2012,NAYARIT,TIBURON Y RAYAS,3125
2013,CAMPECHE,TIBURON Y RAYAS,3139
2012,COAHUILA,TIBURON Y RAYAS,3387.5
2010,CHIHUAHUA,TIBURON Y RAYAS,3535
2010,PUEBLA,TIBURON Y RAYAS,4060
2010,OAXACA,TIBURON Y RAYAS,5303
2010,NAYARIT,TIBURON Y RAYAS,5500
2012,AGUASCALENTES,TIBURON Y RAYAS,6666
2010,AGUASCALENTES,TIBURON Y RAYAS,6918.5
2010,DF,TIBURON Y RAYAS,6962
2012,QUERETARO,TIBURON Y RAYAS,7130
2012,SONORA,TIBURON Y RAYAS,8305
2010,BAJA CALIFORNIA SUR,TIBURON Y RAYAS,8621
2012,YUCATAN,TIBURON Y RAYAS,8950
2013,YUCATAN,TIBURON Y RAYAS,9580
2011,DF,TIBURON Y RAYAS,10067
2009,SAN LUIS POTOSI,TIBURON Y RAYAS,10069
2011,BAJA CALIFORNIA SUR,TIBURON Y RAYAS,10851
2012,BAJA CALIFORNIA,TIBURON Y RAYAS,10965
2009,BAJA CALIFORNIA,TIBURON Y RAYAS,11765
2011,BAJA CALIFORNIA,TIBURON Y RAYAS,13215.62
2009,CHIHUAHUA,TIBURON Y RAYAS,13710
2012,BAJA CALIFORNIA SUR,TIBURON Y RAYAS,14249
2010,BAJA CALIFORNIA,TIBURON Y RAYAS,15746
2011,SONORA,TIBURON Y RAYAS,17683
2013,DF,TIBURON Y RAYAS,18794
2010,SINALOA,TIBURON Y RAYAS,22034
2011,SINALOA,TIBURON Y RAYAS,22717
2013,BAJA CALIFORNIA,TIBURON Y RAYAS,26180
2013,JALISCO,TIBURON Y RAYAS,34876
2010,SONORA,TIBURON Y RAYAS,38293
,,TIBURON Y RAYAS,102118.5
2013,BAJA CALIFORNIA,TILAPIA,0
2013,BAJA CALIFORNIA SUR,TILAPIA,0
2013,CAMPECHE,TILAPIA,0
2013,CHIAPAS,TILAPIA,0
2013,DURANGO,TILAPIA,0
2013,MORELOS,TILAPIA,0
2013,NUEVO LEON,TILAPIA,0
2013,QUINTANA ROO,TILAPIA,0
2013,TAMAUUPAS,TILAPIA,0
2013,YUCATAN,TILAPIA,0
2013,ZACATECAS,TILAPIA,0
2013,QUERETARO,TILAPIA,40
2013,SINALOA,TILAPIA,50
2013,GUERRERO,TILAPIA,80
2013,GUANAJUATO,TILAPIA,358.5
2013,COAHUILA,TILAPIA,391
2013,TABASCO,TILAPIA,588
2013,COLIMA,TILAPIA,886
2013,SAN LUIS POTOSI,TILAPIA,895
2013,HIDALGO,TILAPIA,1000
2013,SONORA,TILAPIA,1165
2013,TLAXCALA,TILAPIA,1284
2013,OAXACA,TILAPIA,1352
2013,VERACRUZ,TILAPIA,1362
2013,NAYARIT,TILAPIA,1524
2013,ESTADO DE MEXICO,TILAPIA,3194
2013,PUEBLA,TILAPIA,4400.4
2013,CHIHUAHUA,TILAPIA,10500
2013,JALISCO,TILAPIA,12905
2013,MICHOACAN,TILAPIA,13954
2013,DF,TILAPIA,55167
2013,AGUASCALENTES,TILAPIA,57727
,,TILAPIA,168822.9
2013,BAJA CALIFORNIA,TRUCHA DE AGUADULCE,0
2013,BAJA CALIFORNIA SUR,TRUCHA DE AGUADULCE,0
2013,CAMPECHE,TRUCHA DE AGUADULCE,0
2013,CHIAPAS,TRUCHA DE AGUADULCE,0
2013,CHIHUAHUA,TRUCHA DE AGUADULCE,0
2013,COAHUILA,TRUCHA DE AGUADULCE,0
2013,COLIMA,TRUCHA DE AGUADULCE,0
2013,DF,TRUCHA DE AGUADULCE,0
2013,DURANGO,TRUCHA DE AGUADULCE,0
2013,GUANAJUATO,TRUCHA DE AGUADULCE,0
2013,GUERRERO,TRUCHA DE AGUADULCE,0
2013,JALISCO,TRUCHA DE AGUADULCE,0
2013,MICHOACAN,TRUCHA DE AGUADULCE,0
2013,MORELOS,TRUCHA DE AGUADULCE,0
2013,NAYARIT,TRUCHA DE AGUADULCE,0
2013,NUEVO LEON,TRUCHA DE AGUADULCE,0
2013,OAXACA,TRUCHA DE AGUADULCE,0
2013,QUERETARO,TRUCHA DE AGUADULCE,0
2013,QUINTANA ROO,TRUCHA DE AGUADULCE,0
2013,SAN LUIS POTOSI,TRUCHA DE AGUADULCE,0
2013,SINALOA,TRUCHA DE AGUADULCE,0
2013,SONORA,TRUCHA DE AGUADULCE,0
2013,TABASCO,TRUCHA DE AGUADULCE,0
2013,TAMAUUPAS,TRUCHA DE AGUADULCE,0
2013,TLAXCALA,TRUCHA DE AGUADULCE,0
2013,VERACRUZ,TRUCHA DE AGUADULCE,0
2013,YUCATAN,TRUCHA DE AGUADULCE,0
2013,ZACATECAS,TRUCHA DE AGUADULCE,0
2013,PUEBLA,TRUCHA DE AGUADULCE,20
2013,AGUASCALENTES,TRUCHA DE AGUADULCE,91
2013,ESTADO DE MEXICO,TRUCHA DE AGUADULCE,1380
2013,HIDALGO,TRUCHA DE AGUADULCE,1500
,,TRUCHA DE AGUADULCE,2991
2013,BAJA CALIFORNIA,TUNIDOS,0
2013,CAMPECHE,TUNIDOS,0
2013,CHIAPAS,TUNIDOS,0
2013,COAHUILA,TUNIDOS,0
2013,DURANGO,TUNIDOS,0
2013,GUANAJUATO,TUNIDOS,0
2013,HIDALGO,TUNIDOS,0
2013,MORELOS,TUNIDOS,0
2013,NAYARIT,TUNIDOS,0
2013,NUEVO LEON,TUNIDOS,0
2013,QUERETARO,TUNIDOS,0
2013,QUINTANA ROO,TUNIDOS,0
2013,TABASCO,TUNIDOS,0
2013,TAMAUUPAS,TUNIDOS,0
2013,TLAXCALA,TUNIDOS,0
2013,YUCATAN,TUNIDOS,0
2013,ZACATECAS,TUNIDOS,0
2013,SAN LUIS POTOSI,TUNIDOS,8
2013,PUEBLA,TUNIDOS,17
2013,GUERRERO,TUNIDOS,20
2013,SONORA,TUNIDOS,22
2013,OAXACA,TUNIDOS,154
2013,ESTADO DE MEXICO,TUNIDOS,215
2013,BAJA CALIFORNIA SUR,TUNIDOS,376.5
2013,CHIHUAHUA,TUNIDOS,410
2013,DF,TUNIDOS,760
2013,MICHOACAN,TUNIDOS,937
2013,JALISCO,TUNIDOS,3600
2013,VERACRUZ,TUNIDOS,4276
2013,SINALOA,TUNIDOS,7350
2013,AGUASCALENTES,TUNIDOS,7813.5
2013,COLIMA,TUNIDOS,1180000
,,TUNIDOS,1205959
